,object_id,time,date,confirmed,new_infections,new_deaths,population,incidence
4967,Germany,1588723200,2020-05-06,168162.0,1155.0,282.0,83130000,79670
4968,Germany,1588809600,2020-05-07,169430.0,1268.0,117.0,83130000,77240
4969,Germany,1588896000,2020-05-08,170588.0,1158.0,118.0,83130000,78323
4970,Germany,1588982400,2020-05-09,171324.0,736.0,39.0,83130000,76470
4971,Germany,1589068800,2020-05-10,171879.0,555.0,20.0,83130000,74762
4972,Germany,1589155200,2020-05-11,172576.0,697.0,92.0,83130000,77276
4973,Germany,1589241600,2020-05-12,173171.0,595.0,77.0,83130000,74148
4974,Germany,1589328000,2020-05-13,174098.0,927.0,123.0,83130000,71406
4975,Germany,1589414400,2020-05-14,174478.0,380.0,23.0,83130000,60724
4976,Germany,1589500800,2020-05-15,175233.0,755.0,13.0,83130000,55876
4977,Germany,1589587200,2020-05-16,175752.0,519.0,41.0,83130000,53265
4978,Germany,1589673600,2020-05-17,176369.0,617.0,24.0,83130000,54011
4979,Germany,1589760000,2020-05-18,176551.0,182.0,41.0,83130000,47816
4980,Germany,1589846400,2020-05-19,177778.0,1227.0,78.0,83130000,55419
4981,Germany,1589932800,2020-05-20,178473.0,695.0,63.0,83130000,52628
4982,Germany,1590019200,2020-05-21,179021.0,548.0,59.0,83130000,54649
4983,Germany,1590105600,2020-05-22,179710.0,689.0,25.0,83130000,53855
4984,Germany,1590192000,2020-05-23,179986.0,276.0,33.0,83130000,50932
4985,Germany,1590278400,2020-05-24,180328.0,342.0,22.0,83130000,47624
4986,Germany,1590364800,2020-05-25,180600.0,272.0,26.0,83130000,48706
4987,Germany,1590451200,2020-05-26,181200.0,600.0,63.0,83130000,41164
4988,Germany,1590537600,2020-05-27,181524.0,324.0,56.0,83130000,36701
4989,Germany,1590624000,2020-05-28,182196.0,672.0,42.0,83130000,38193
4990,Germany,1590710400,2020-05-29,182922.0,726.0,34.0,83130000,38638
4991,Germany,1590796800,2020-05-30,183189.0,267.0,26.0,83130000,38530
4992,Germany,1590883200,2020-05-31,183410.0,221.0,10.0,83130000,37074
4993,Germany,1590969600,2020-06-01,183594.0,184.0,15.0,83130000,36015
4994,Germany,1591056000,2020-06-02,183879.0,285.0,8.0,83130000,32226
4995,Germany,1591142400,2020-06-03,184121.0,242.0,39.0,83130000,31240
4996,Germany,1591228800,2020-06-04,184472.0,351.0,33.0,83130000,27378
4997,Germany,1591315200,2020-06-05,184924.0,452.0,23.0,83130000,24082
4998,Germany,1591401600,2020-06-06,185450.0,526.0,15.0,83130000,27198
4999,Germany,1591488000,2020-06-07,185750.0,300.0,12.0,83130000,28148
5000,Germany,1591574400,2020-06-08,186109.0,359.0,10.0,83130000,30253
5001,Germany,1591660800,2020-06-09,186506.0,397.0,41.0,83130000,31601
5002,Germany,1591747200,2020-06-10,186522.0,16.0,16.0,83130000,28882
5003,Germany,1591833600,2020-06-11,186691.0,169.0,20.0,83130000,26693
5004,Germany,1591920000,2020-06-12,187226.0,535.0,11.0,83130000,27691
5005,Germany,1592006400,2020-06-13,187267.0,41.0,10.0,83130000,21857
5006,Germany,1592092800,2020-06-14,187518.0,251.0,8.0,83130000,21267
5007,Germany,1592179200,2020-06-15,187682.0,164.0,6.0,83130000,18922
5008,Germany,1592265600,2020-06-16,188252.0,570.0,13.0,83130000,21003
5009,Germany,1592352000,2020-06-17,188604.0,352.0,31.0,83130000,25045
5010,Germany,1592438400,2020-06-18,189817.0,1213.0,24.0,83130000,37603
5011,Germany,1592524800,2020-06-19,190299.0,482.0,12.0,83130000,36966
5012,Germany,1592611200,2020-06-20,190670.0,371.0,8.0,83130000,40935
5013,Germany,1592697600,2020-06-21,191272.0,602.0,0.0,83130000,45158
5014,Germany,1592784000,2020-06-22,191768.0,496.0,4.0,83130000,49151
5015,Germany,1592870400,2020-06-23,192480.0,712.0,15.0,83130000,50860
5016,Germany,1592956800,2020-06-24,192871.0,391.0,14.0,83130000,51329
5017,Germany,1593043200,2020-06-25,193371.0,500.0,12.0,83130000,42752
5018,Germany,1593129600,2020-06-26,194036.0,665.0,25.0,83130000,44953
5019,Germany,1593216000,2020-06-27,194458.0,422.0,3.0,83130000,45567
5020,Germany,1593302400,2020-06-28,194693.0,235.0,0.0,83130000,41152
5021,Germany,1593388800,2020-06-29,195042.0,349.0,8.0,83130000,39384
5022,Germany,1593475200,2020-06-30,195418.0,376.0,14.0,83130000,35342
5023,Germany,1593561600,2020-07-01,195893.0,475.0,5.0,83130000,36352
5024,Germany,1593648000,2020-07-02,196370.0,477.0,11.0,83130000,36076
5025,Germany,1593734400,2020-07-03,196780.0,410.0,4.0,83130000,33008
5026,Germany,1593820800,2020-07-04,197198.0,418.0,10.0,83130000,32960
5027,Germany,1593907200,2020-07-05,197523.0,325.0,3.0,83130000,34043
5028,Germany,1593993600,2020-07-06,198064.0,541.0,-1.0,83130000,36352
5029,Germany,1594080000,2020-07-07,198343.0,279.0,10.0,83130000,35185
5030,Germany,1594166400,2020-07-08,198699.0,356.0,14.0,83130000,33754
5031,Germany,1594252800,2020-07-09,199001.0,302.0,11.0,83130000,31649
5032,Germany,1594339200,2020-07-10,199332.0,331.0,6.0,83130000,30698
5033,Germany,1594425600,2020-07-11,199709.0,377.0,7.0,83130000,30205
5034,Germany,1594512000,2020-07-12,199919.0,210.0,1.0,83130000,28822
5035,Germany,1594598400,2020-07-13,200180.0,261.0,3.0,83130000,25454
5036,Germany,1594684800,2020-07-14,200456.0,276.0,4.0,83130000,25418
5037,Germany,1594771200,2020-07-15,200890.0,434.0,2.0,83130000,26356
5038,Germany,1594857600,2020-07-16,201450.0,560.0,7.0,83130000,29459
5039,Germany,1594944000,2020-07-17,202045.0,595.0,1.0,83130000,32635
5040,Germany,1595030400,2020-07-18,202426.0,381.0,3.0,83130000,32683
5041,Germany,1595116800,2020-07-19,202735.0,309.0,1.0,83130000,33874
5042,Germany,1595203200,2020-07-20,203325.0,590.0,2.0,83130000,37832
5043,Germany,1595289600,2020-07-21,203717.0,392.0,5.0,83130000,39227
5044,Germany,1595376000,2020-07-22,204276.0,559.0,3.0,83130000,40731
5045,Germany,1595462400,2020-07-23,204881.0,605.0,8.0,83130000,41272
5046,Germany,1595548800,2020-07-24,205623.0,742.0,10.0,83130000,43041
5047,Germany,1595635200,2020-07-25,206278.0,655.0,4.0,83130000,46337
5048,Germany,1595721600,2020-07-26,206667.0,389.0,0.0,83130000,47299
5049,Germany,1595808000,2020-07-27,207112.0,445.0,1.0,83130000,45555
5050,Germany,1595894400,2020-07-28,207707.0,595.0,6.0,83130000,47997
5051,Germany,1595980800,2020-07-29,208546.0,839.0,4.0,83130000,51365
5052,Germany,1596067200,2020-07-30,209535.0,989.0,9.0,83130000,55984
5053,Germany,1596153600,2020-07-31,210399.0,864.0,3.0,83130000,57452
5054,Germany,1596240000,2020-08-01,211005.0,606.0,7.0,83130000,56862
5055,Germany,1596326400,2020-08-02,211220.0,215.0,0.0,83130000,54769
5056,Germany,1596412800,2020-08-03,212111.0,891.0,0.0,83130000,60134
5057,Germany,1596499200,2020-08-04,212828.0,717.0,9.0,83130000,61602
5058,Germany,1596585600,2020-08-05,214113.0,1285.0,16.0,83130000,66967
5059,Germany,1596672000,2020-08-06,215039.0,926.0,2.0,83130000,66209
5060,Germany,1596758400,2020-08-07,216196.0,1157.0,14.0,83130000,69734
5061,Germany,1596844800,2020-08-08,216903.0,707.0,6.0,83130000,70949
5062,Germany,1596931200,2020-08-09,217288.0,385.0,1.0,83130000,72994
5063,Germany,1597017600,2020-08-10,218508.0,1220.0,1.0,83130000,76951
5064,Germany,1597104000,2020-08-11,219540.0,1032.0,5.0,83130000,80741
5065,Germany,1597190400,2020-08-12,220859.0,1319.0,5.0,83130000,81150
5066,Germany,1597276800,2020-08-13,222281.0,1422.0,4.0,83130000,87116
5067,Germany,1597363200,2020-08-14,223791.0,1510.0,13.0,83130000,91362
5068,Germany,1597449600,2020-08-15,224488.0,697.0,5.0,83130000,91242
5069,Germany,1597536000,2020-08-16,225007.0,519.0,0.0,83130000,92854
5070,Germany,1597622400,2020-08-17,226700.0,1693.0,1.0,83130000,98544
5071,Germany,1597708800,2020-08-18,228120.0,1420.0,5.0,83130000,103211
5072,Germany,1597795200,2020-08-19,229706.0,1586.0,8.0,83130000,106423
5073,Germany,1597881600,2020-08-20,231292.0,1586.0,14.0,83130000,108396
5074,Germany,1597968000,2020-08-21,233029.0,1737.0,3.0,83130000,111127
5075,Germany,1598054400,2020-08-22,233861.0,832.0,6.0,83130000,112751
5076,Germany,1598140800,2020-08-23,234494.0,633.0,3.0,83130000,114122
5077,Germany,1598227200,2020-08-24,236122.0,1628.0,1.0,83130000,113340
5078,Germany,1598313600,2020-08-25,237583.0,1461.0,5.0,83130000,113833
5079,Germany,1598400000,2020-08-26,239010.0,1427.0,4.0,83130000,111921
5080,Germany,1598486400,2020-08-27,240571.0,1561.0,5.0,83130000,111620
5081,Germany,1598572800,2020-08-28,242126.0,1555.0,0.0,83130000,109431
5082,Germany,1598659200,2020-08-29,242835.0,709.0,9.0,83130000,107951
5083,Germany,1598745600,2020-08-30,243305.0,470.0,1.0,83130000,105990
5084,Germany,1598832000,2020-08-31,244802.0,1497.0,3.0,83130000,104414
5085,Germany,1598918400,2020-09-01,246015.0,1213.0,4.0,83130000,101431
5086,Germany,1599004800,2020-09-02,247411.0,1396.0,15.0,83130000,101058
5087,Germany,1599091200,2020-09-03,248840.0,1429.0,0.0,83130000,99470
5088,Germany,1599177600,2020-09-04,250283.0,1443.0,5.0,83130000,98123
5089,Germany,1599264000,2020-09-05,251058.0,775.0,2.0,83130000,98917
5090,Germany,1599350400,2020-09-06,251728.0,670.0,1.0,83130000,101323
5091,Germany,1599436800,2020-09-07,253626.0,1898.0,1.0,83130000,106146
5092,Germany,1599523200,2020-09-08,254957.0,1331.0,5.0,83130000,107566
5093,Germany,1599609600,2020-09-09,256433.0,1476.0,6.0,83130000,108528
5094,Germany,1599696000,2020-09-10,258149.0,1716.0,3.0,83130000,111981
5095,Germany,1599782400,2020-09-11,259735.0,1586.0,3.0,83130000,113701
5096,Germany,1599868800,2020-09-12,260817.0,1082.0,4.0,83130000,117394
5097,Germany,1599955200,2020-09-13,261737.0,920.0,2.0,83130000,120401
5098,Germany,1600041600,2020-09-14,263222.0,1485.0,2.0,83130000,115433
5099,Germany,1600128000,2020-09-15,265014.0,1792.0,11.0,83130000,120979
5100,Germany,1600214400,2020-09-16,266869.0,1855.0,6.0,83130000,125538
5101,Germany,1600300800,2020-09-17,269048.0,2179.0,3.0,83130000,131107
5102,Germany,1600387200,2020-09-18,271247.0,2199.0,10.0,83130000,138481
5103,Germany,1600473600,2020-09-19,272932.0,1685.0,2.0,83130000,145735
5104,Germany,1600560000,2020-09-20,273965.0,1033.0,2.0,83130000,147094
5105,Germany,1600646400,2020-09-21,275560.0,1595.0,0.0,83130000,148418
5106,Germany,1600732800,2020-09-22,277412.0,1852.0,15.0,83130000,149139
5107,Germany,1600819200,2020-09-23,279025.0,1613.0,18.0,83130000,146228
5108,Germany,1600905600,2020-09-24,281346.0,2321.0,13.0,83130000,147936
5109,Germany,1600992000,2020-09-25,283712.0,2366.0,15.0,83130000,149945
5110,Germany,1601078400,2020-09-26,285026.0,1314.0,8.0,83130000,145482
5111,Germany,1601164800,2020-09-27,286339.0,1313.0,5.0,83130000,148851
5112,Germany,1601251200,2020-09-28,288631.0,2292.0,4.0,83130000,157235
5113,Germany,1601337600,2020-09-29,290471.0,1840.0,15.0,83130000,157091
5114,Germany,1601424000,2020-09-30,292913.0,2442.0,12.0,83130000,167063
5115,Germany,1601510400,2020-10-01,295539.0,2626.0,14.0,83130000,170732
5116,Germany,1601596800,2020-10-02,298374.0,2835.0,9.0,83130000,176374
5117,Germany,1601683200,2020-10-03,300027.0,1653.0,13.0,83130000,180452
5118,Germany,1601769600,2020-10-04,301573.0,1546.0,2.0,83130000,183255
5119,Germany,1601856000,2020-10-05,304673.0,3100.0,21.0,83130000,192974
5120,Germany,1601942400,2020-10-06,307127.0,2454.0,12.0,83130000,200360
5121,Germany,1602028800,2020-10-07,311137.0,4010.0,16.0,83130000,219222
5122,Germany,1602115200,2020-10-08,315941.0,4804.0,-37.0,83130000,245422
5123,Germany,1602201600,2020-10-09,320495.0,4554.0,54.0,83130000,266101
5124,Germany,1602288000,2020-10-10,323463.0,2968.0,21.0,83130000,281919
5125,Germany,1602374400,2020-10-11,326309.0,2846.0,6.0,83130000,297558
5126,Germany,1602460800,2020-10-12,332850.0,6541.0,14.0,83130000,338951
5127,Germany,1602547200,2020-10-13,337314.0,4464.0,42.0,83130000,363130
5128,Germany,1602633600,2020-10-14,344487.0,7173.0,34.0,83130000,401178
5129,Germany,1602720000,2020-10-15,352107.0,7620.0,23.0,83130000,435053
5130,Germany,1602806400,2020-10-16,359802.0,7695.0,34.0,83130000,472837
5131,Germany,1602892800,2020-10-17,364664.0,4862.0,12.0,83130000,495621
5132,Germany,1602979200,2020-10-18,368671.0,4007.0,13.0,83130000,509587
5133,Germany,1603065600,2020-10-19,377068.0,8397.0,44.0,83130000,531913
5134,Germany,1603152000,2020-10-20,385591.0,8523.0,40.0,83130000,580741
5135,Germany,1603238400,2020-10-21,397922.0,12331.0,29.0,83130000,642788
5136,Germany,1603324800,2020-10-22,403874.0,5952.0,49.0,83130000,622723
5137,Germany,1603411200,2020-10-23,426110.0,22236.0,48.0,83130000,797642
5138,Germany,1603497600,2020-10-24,434798.0,8688.0,27.0,83130000,843666
5139,Germany,1603584000,2020-10-25,437698.0,2900.0,27.0,83130000,830350
5140,Germany,1603670400,2020-10-26,450258.0,12560.0,29.0,83130000,880428
5141,Germany,1603756800,2020-10-27,463419.0,13161.0,30.0,83130000,936220
5142,Germany,1603843200,2020-10-28,486972.0,23553.0,138.0,83130000,1071213
5143,Germany,1603929600,2020-10-29,498354.0,11382.0,46.0,83130000,1136533
5144,Germany,1604016000,2020-10-30,517736.0,19382.0,86.0,83130000,1102201
5145,Germany,1604102400,2020-10-31,531790.0,14054.0,92.0,83130000,1166750
5146,Germany,1604188800,2020-11-01,552060.0,20270.0,58.0,83130000,1375700
5147,Germany,1604275200,2020-11-02,569598.0,17538.0,128.0,83130000,1435582
5148,Germany,1604361600,2020-11-03,577131.0,7533.0,48.0,83130000,1367881
5149,Germany,1604448000,2020-11-04,608611.0,31480.0,232.0,83130000,1463238
5150,Germany,1604534400,2020-11-05,631172.0,22561.0,161.0,83130000,1597714
5151,Germany,1604620800,2020-11-06,653992.0,22820.0,130.0,83130000,1639071
5152,Germany,1604707200,2020-11-07,668114.0,14122.0,66.0,83130000,1639889
5153,Germany,1604793600,2020-11-08,682624.0,14510.0,66.0,83130000,1570600
5154,Germany,1604880000,2020-11-09,689146.0,6522.0,36.0,83130000,1438084
5155,Germany,1604966400,2020-11-10,715693.0,26547.0,373.0,83130000,1666811
5156,Germany,1605052800,2020-11-11,738094.0,22401.0,213.0,83130000,1557596
5157,Germany,1605139200,2020-11-12,762832.0,24738.0,222.0,83130000,1583784
5158,Germany,1605225600,2020-11-13,785093.0,22261.0,188.0,83130000,1577060
5159,Germany,1605312000,2020-11-14,799733.0,14640.0,107.0,83130000,1583291
5160,Germany,1605398400,2020-11-15,802946.0,3213.0,62.0,83130000,1447395
5161,Germany,1605484800,2020-11-16,817526.0,14580.0,260.0,83130000,1544328
5162,Germany,1605571200,2020-11-17,843757.0,26231.0,305.0,83130000,1540526
5163,Germany,1605657600,2020-11-18,867484.0,23727.0,252.0,83130000,1556477
5164,Germany,1605744000,2020-11-19,891525.0,24041.0,272.0,83130000,1548093
5165,Germany,1605830400,2020-11-20,914118.0,22593.0,256.0,83130000,1552087
5166,Germany,1605916800,2020-11-21,927990.0,13872.0,143.0,83130000,1542848
5167,Germany,1606003200,2020-11-22,932367.0,4377.0,98.0,83130000,1556850
5168,Germany,1606089600,2020-11-23,946822.0,14455.0,301.0,83130000,1555347
5169,Germany,1606176000,2020-11-24,963192.0,16370.0,372.0,83130000,1436725
5170,Germany,1606262400,2020-11-25,995879.0,32687.0,378.0,83130000,1544508
5177,Finland,1580860800,2020-02-05,1.0,0.0,0.0,5520000,0
5178,Finland,1580947200,2020-02-06,1.0,0.0,0.0,5520000,0
5179,Finland,1581033600,2020-02-07,1.0,0.0,0.0,5520000,0
5180,Finland,1581120000,2020-02-08,1.0,0.0,0.0,5520000,0
5181,Finland,1581206400,2020-02-09,1.0,0.0,0.0,5520000,0
5182,Finland,1581292800,2020-02-10,1.0,0.0,0.0,5520000,0
5183,Finland,1581379200,2020-02-11,1.0,0.0,0.0,5520000,0
5184,Finland,1581465600,2020-02-12,1.0,0.0,0.0,5520000,0
5185,Finland,1581552000,2020-02-13,1.0,0.0,0.0,5520000,0
5186,Finland,1581638400,2020-02-14,1.0,0.0,0.0,5520000,0
5187,Finland,1581724800,2020-02-15,1.0,0.0,0.0,5520000,0
5188,Finland,1581811200,2020-02-16,1.0,0.0,0.0,5520000,0
5189,Finland,1581897600,2020-02-17,1.0,0.0,0.0,5520000,0
5190,Finland,1581984000,2020-02-18,1.0,0.0,0.0,5520000,0
5191,Finland,1582070400,2020-02-19,1.0,0.0,0.0,5520000,0
5192,Finland,1582156800,2020-02-20,1.0,0.0,0.0,5520000,0
5193,Finland,1582243200,2020-02-21,1.0,0.0,0.0,5520000,0
5194,Finland,1582329600,2020-02-22,1.0,0.0,0.0,5520000,0
5195,Finland,1582416000,2020-02-23,1.0,0.0,0.0,5520000,0
5196,Finland,1582502400,2020-02-24,1.0,0.0,0.0,5520000,0
5197,Finland,1582588800,2020-02-25,1.0,0.0,0.0,5520000,0
5198,Finland,1582675200,2020-02-26,2.0,1.0,0.0,5520000,181
5199,Finland,1582761600,2020-02-27,2.0,0.0,0.0,5520000,181
5200,Finland,1582848000,2020-02-28,2.0,0.0,0.0,5520000,181
5201,Finland,1582934400,2020-02-29,3.0,1.0,0.0,5520000,362
5202,Finland,1583020800,2020-03-01,6.0,3.0,0.0,5520000,905
5203,Finland,1583107200,2020-03-02,6.0,0.0,0.0,5520000,905
5204,Finland,1583193600,2020-03-03,6.0,0.0,0.0,5520000,905
5205,Finland,1583280000,2020-03-04,6.0,0.0,0.0,5520000,724
5206,Finland,1583366400,2020-03-05,12.0,6.0,0.0,5520000,1811
5207,Finland,1583452800,2020-03-06,15.0,3.0,0.0,5520000,2355
5208,Finland,1583539200,2020-03-07,15.0,0.0,0.0,5520000,2173
5209,Finland,1583625600,2020-03-08,23.0,8.0,0.0,5520000,3079
5210,Finland,1583712000,2020-03-09,30.0,7.0,0.0,5520000,4347
5211,Finland,1583798400,2020-03-10,40.0,10.0,0.0,5520000,6159
5212,Finland,1583884800,2020-03-11,59.0,19.0,0.0,5520000,9601
5213,Finland,1583971200,2020-03-12,59.0,0.0,0.0,5520000,8514
5214,Finland,1584057600,2020-03-13,155.0,96.0,0.0,5520000,25362
5215,Finland,1584144000,2020-03-14,225.0,70.0,0.0,5520000,38043
5216,Finland,1584230400,2020-03-15,244.0,19.0,0.0,5520000,40036
5217,Finland,1584316800,2020-03-16,277.0,33.0,0.0,5520000,44746
5218,Finland,1584403200,2020-03-17,321.0,44.0,0.0,5520000,50905
5219,Finland,1584489600,2020-03-18,336.0,15.0,0.0,5520000,50181
5220,Finland,1584576000,2020-03-19,400.0,64.0,0.0,5520000,61775
5221,Finland,1584662400,2020-03-20,450.0,50.0,0.0,5520000,53442
5222,Finland,1584748800,2020-03-21,523.0,73.0,1.0,5520000,53985
5223,Finland,1584835200,2020-03-22,626.0,103.0,0.0,5520000,69202
5224,Finland,1584921600,2020-03-23,700.0,74.0,0.0,5520000,76630
5225,Finland,1585008000,2020-03-24,792.0,92.0,0.0,5520000,85326
5226,Finland,1585094400,2020-03-25,880.0,88.0,2.0,5520000,98550
5227,Finland,1585180800,2020-03-26,958.0,78.0,2.0,5520000,101086
5228,Finland,1585267200,2020-03-27,1041.0,83.0,2.0,5520000,107065
5229,Finland,1585353600,2020-03-28,1167.0,126.0,2.0,5520000,116666
5230,Finland,1585440000,2020-03-29,1240.0,73.0,2.0,5520000,111231
5231,Finland,1585526400,2020-03-30,1352.0,112.0,2.0,5520000,118115
5232,Finland,1585612800,2020-03-31,1418.0,66.0,4.0,5520000,113405
5233,Finland,1585699200,2020-04-01,1446.0,28.0,0.0,5520000,102536
5234,Finland,1585785600,2020-04-02,1518.0,72.0,2.0,5520000,101449
5235,Finland,1585872000,2020-04-03,1615.0,97.0,1.0,5520000,103985
5236,Finland,1585958400,2020-04-04,1882.0,267.0,5.0,5520000,129528
5237,Finland,1586044800,2020-04-05,1927.0,45.0,3.0,5520000,124456
5238,Finland,1586131200,2020-04-06,2176.0,249.0,-1.0,5520000,149275
5239,Finland,1586217600,2020-04-07,2308.0,132.0,7.0,5520000,161231
5240,Finland,1586304000,2020-04-08,2487.0,179.0,6.0,5520000,188586
5241,Finland,1586390400,2020-04-09,2605.0,118.0,2.0,5520000,196920
5242,Finland,1586476800,2020-04-10,2769.0,164.0,6.0,5520000,209057
5243,Finland,1586563200,2020-04-11,2905.0,136.0,1.0,5520000,185326
5244,Finland,1586649600,2020-04-12,2974.0,69.0,7.0,5520000,189673
5245,Finland,1586736000,2020-04-13,3064.0,90.0,3.0,5520000,160869
5246,Finland,1586822400,2020-04-14,3161.0,97.0,5.0,5520000,154528
5247,Finland,1586908800,2020-04-15,3237.0,76.0,8.0,5520000,135869
5248,Finland,1586995200,2020-04-16,3369.0,132.0,3.0,5520000,138405
5249,Finland,1587081600,2020-04-17,3489.0,120.0,7.0,5520000,130434
5250,Finland,1587168000,2020-04-18,3681.0,192.0,8.0,5520000,140579
5251,Finland,1587254400,2020-04-19,3783.0,102.0,4.0,5520000,146557
5252,Finland,1587340800,2020-04-20,3868.0,85.0,4.0,5520000,145652
5253,Finland,1587427200,2020-04-21,4014.0,146.0,43.0,5520000,154528
5254,Finland,1587513600,2020-04-22,4129.0,115.0,8.0,5520000,161594
5255,Finland,1587600000,2020-04-23,4284.0,155.0,23.0,5520000,165760
5256,Finland,1587686400,2020-04-24,4395.0,111.0,5.0,5520000,164130
5257,Finland,1587772800,2020-04-25,4475.0,80.0,9.0,5520000,143840
5258,Finland,1587859200,2020-04-26,4576.0,101.0,4.0,5520000,143659
5259,Finland,1587945600,2020-04-27,4695.0,119.0,3.0,5520000,149818
5260,Finland,1588032000,2020-04-28,4740.0,45.0,6.0,5520000,131521
5261,Finland,1588118400,2020-04-29,4906.0,166.0,7.0,5520000,140760
5262,Finland,1588204800,2020-04-30,4995.0,89.0,5.0,5520000,128804
5263,Finland,1588291200,2020-05-01,5051.0,56.0,7.0,5520000,118840
5264,Finland,1588377600,2020-05-02,5176.0,125.0,2.0,5520000,126992
5265,Finland,1588464000,2020-05-03,5254.0,78.0,10.0,5520000,122826
5266,Finland,1588550400,2020-05-04,5327.0,73.0,10.0,5520000,114492
5267,Finland,1588636800,2020-05-05,5412.0,85.0,6.0,5520000,121739
5268,Finland,1588723200,2020-05-06,5573.0,161.0,6.0,5520000,120833
5269,Finland,1588809600,2020-05-07,5673.0,100.0,3.0,5520000,122826
5270,Finland,1588896000,2020-05-08,5738.0,65.0,5.0,5520000,124456
5271,Finland,1588982400,2020-05-09,5880.0,142.0,5.0,5520000,127536
5272,Finland,1589068800,2020-05-10,5962.0,82.0,2.0,5520000,128260
5273,Finland,1589155200,2020-05-11,5984.0,22.0,4.0,5520000,119021
5274,Finland,1589241600,2020-05-12,6003.0,19.0,4.0,5520000,107065
5275,Finland,1589328000,2020-05-13,6054.0,51.0,9.0,5520000,87137
5276,Finland,1589414400,2020-05-14,6145.0,91.0,3.0,5520000,85507
5277,Finland,1589500800,2020-05-15,6228.0,83.0,6.0,5520000,88768
5278,Finland,1589587200,2020-05-16,6286.0,58.0,4.0,5520000,73550
5279,Finland,1589673600,2020-05-17,6347.0,61.0,1.0,5520000,69746
5280,Finland,1589760000,2020-05-18,6380.0,33.0,2.0,5520000,71739
5281,Finland,1589846400,2020-05-19,6399.0,19.0,1.0,5520000,71739
5282,Finland,1589932800,2020-05-20,6443.0,44.0,3.0,5520000,70471
5283,Finland,1590019200,2020-05-21,6493.0,50.0,2.0,5520000,63043
5284,Finland,1590105600,2020-05-22,6537.0,44.0,0.0,5520000,55978
5285,Finland,1590192000,2020-05-23,6568.0,31.0,0.0,5520000,51086
5286,Finland,1590278400,2020-05-24,6579.0,11.0,1.0,5520000,42028
5287,Finland,1590364800,2020-05-25,6599.0,20.0,1.0,5520000,39673
5288,Finland,1590451200,2020-05-26,6628.0,29.0,4.0,5520000,41485
5289,Finland,1590537600,2020-05-27,6692.0,64.0,1.0,5520000,45108
5290,Finland,1590624000,2020-05-28,6743.0,51.0,0.0,5520000,45289
5291,Finland,1590710400,2020-05-29,6776.0,33.0,1.0,5520000,43297
5292,Finland,1590796800,2020-05-30,6826.0,50.0,2.0,5520000,46739
5293,Finland,1590883200,2020-05-31,6859.0,33.0,4.0,5520000,50724
5294,Finland,1590969600,2020-06-01,6885.0,26.0,-2.0,5520000,51811
5295,Finland,1591056000,2020-06-02,6887.0,2.0,2.0,5520000,46920
5296,Finland,1591142400,2020-06-03,6911.0,24.0,1.0,5520000,39673
5297,Finland,1591228800,2020-06-04,6911.0,0.0,1.0,5520000,30434
5298,Finland,1591315200,2020-06-05,6941.0,30.0,0.0,5520000,29891
5299,Finland,1591401600,2020-06-06,6964.0,23.0,0.0,5520000,25000
5300,Finland,1591488000,2020-06-07,6981.0,17.0,1.0,5520000,22101
5301,Finland,1591574400,2020-06-08,7001.0,20.0,0.0,5520000,21014
5302,Finland,1591660800,2020-06-09,7025.0,24.0,1.0,5520000,25000
5303,Finland,1591747200,2020-06-10,7040.0,15.0,0.0,5520000,23369
5304,Finland,1591833600,2020-06-11,7064.0,24.0,1.0,5520000,27717
5305,Finland,1591920000,2020-06-12,7073.0,9.0,0.0,5520000,23913
5306,Finland,1592006400,2020-06-13,7087.0,14.0,0.0,5520000,22282
5307,Finland,1592092800,2020-06-14,7104.0,17.0,1.0,5520000,22282
5308,Finland,1592179200,2020-06-15,7108.0,4.0,0.0,5520000,19384
5309,Finland,1592265600,2020-06-16,7112.0,4.0,0.0,5520000,15760
5310,Finland,1592352000,2020-06-17,7117.0,5.0,0.0,5520000,13949
5311,Finland,1592438400,2020-06-18,7119.0,2.0,0.0,5520000,9963
5312,Finland,1592524800,2020-06-19,7133.0,14.0,0.0,5520000,10869
5313,Finland,1592611200,2020-06-20,7142.0,9.0,0.0,5520000,9963
5314,Finland,1592697600,2020-06-21,7143.0,1.0,0.0,5520000,7065
5315,Finland,1592784000,2020-06-22,7144.0,1.0,1.0,5520000,6521
5316,Finland,1592870400,2020-06-23,7155.0,11.0,0.0,5520000,7789
5317,Finland,1592956800,2020-06-24,7167.0,12.0,0.0,5520000,9057
5318,Finland,1593043200,2020-06-25,7172.0,5.0,0.0,5520000,9601
5319,Finland,1593129600,2020-06-26,7191.0,19.0,1.0,5520000,10507
5320,Finland,1593216000,2020-06-27,7198.0,7.0,0.0,5520000,10144
5321,Finland,1593302400,2020-06-28,7198.0,0.0,0.0,5520000,9963
5322,Finland,1593388800,2020-06-29,7209.0,11.0,0.0,5520000,11775
5323,Finland,1593475200,2020-06-30,7214.0,5.0,0.0,5520000,10688
5324,Finland,1593561600,2020-07-01,7236.0,22.0,0.0,5520000,12500
5325,Finland,1593648000,2020-07-02,7241.0,5.0,0.0,5520000,12500
5326,Finland,1593734400,2020-07-03,7242.0,1.0,1.0,5520000,9239
5327,Finland,1593820800,2020-07-04,7248.0,6.0,0.0,5520000,9057
5328,Finland,1593907200,2020-07-05,7253.0,5.0,0.0,5520000,9963
